objectid,title,type,date,archival_date,towns_covered,county_covered,display_template,format
directories0927,Preston,phone book,1971,1971,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River,,record,record
directories0928,Preston,phone book,1972,1972,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River,,record,record
directories0929,Preston,phone book,1975,1975,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River; Winder,,record,record
directories0930,Preston,phone book,1976,1976,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River; Winder,,record,record
directories0931,Preston,phone book,1977,1977,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River; Winder,,record,record
directories0932,Preston,phone book,1978,1978,Preston; Weston; Franklin; Whitney; Oxford; Dayton; Mink Creek; Clifton; Treasureton; Riverdale; Banida; Fairview; Linrose; Cub River; Winder,,record,record
directories0933,Rexburg,phone book,1951,1951,Rexburg; Ashton; St. Anthony; Independence; Thornton; Sugar City; Sunny Dell; Salem; Plano; Lyman; Winder; Archer; Hibbard; College Heights; Edmunds; Burton; Squirrel; Marysville; Porcupine; Drummond; Grainville; Lamont; Teton; Newdale; Parker; Chester,,record,record
directories0934,Rexburg,phone book,1952,1952,Rexburg; Ashton; St. Anthony; Independence; Thornton; Sugar City; Sunny Dell; Salem; Plano; Lyman; Winder; Archer; Hibbard; College Heights; Edmunds; Burton; Squirrel; Marysville; Porcupine; Drummond; Grainville; Lamont; Teton; Newdale; Parker; Chester,,record,record
directories0935,Rexburg,phone book,1953,1953,Rexburg; Ashton; St. Anthony; Independence; Thornton; Sugar City; Sunny Dell; Salem; Plano; Lyman; Winder; Archer; Hibbard; College Heights; Edmunds; Burton; Squirrel; Marysville; Porcupine; Drummond; Grainville; Lamont; Teton; Newdale; Parker; Chester,,record,record
directories0936,Rexburg,phone book,1956,1956,Rexburg; Ashton; St. Anthony; Independence; Thornton; Sugar City; Sunny Dell; Salem; Plano; Lyman; Winder; Archer; Hibbard; College Heights; Edmunds; Burton; Squirrel; Marysville; Porcupine; Drummond; Grainville; Lamont; Teton; Newdale; Parker; Chester; Driggs; Victor; Tetonia,,record,record
directories0937,Rexburg,phone book,1956,1956-1957,Rexburg; Ashton; St. Anthony; Independence; Thornton; Sugar City; Sunny Dell; Salem; Plano; Lyman; Winder; Archer; Hibbard; College Heights; Edmunds; Burton; Squirrel; Marysville; Porcupine; Drummond; Grainville; Lamont; Teton; Newdale; Parker; Chester; Driggs; Victor; Tetonia,,record,record
directories0938,Rupert,phone book,1956,1956,Rupert; Paul; Acequia; Minidoka; Burley; Oakley; Albion; Malta; Elba; Almo; Declo; Heyburn; Bridge; Sublett,,record,record
directories0939,Rupert,phone book,1957,1957,Rupert; Paul; Acequia; Minidoka; Burley; Oakley; Albion; Malta; Elba; Almo; Declo; Heyburn; Bridge; Sublett,,record,record
directories0940,Rupert,phone book,1958,1958,Rupert; Paul; Acequia; Minidoka; Burley; Oakley; Albion; Malta; Elba; Almo; Declo; Heyburn; Bridge; Sublett,,record,record
directories0941,Rupert,directory,1959,1959,Rupert; Paul; Heyburn; Acequia; Albion; Declo; Hazelton; Burley; Filer,Minidoka County,record,record
directories0942,Rupert,phone book,1965,1965,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0943,Rupert,phone book,1968,1968,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0944,Rupert,phone book,1969,1969,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0945,Rupert,phone book,1970,1970,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0946,Rupert,phone book,1971,1971,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0947,Rupert,directory,1971,1971,Rupert; Paul; Heyburn; Acequia; Albion; Declo; Hazelton; Burley; Filer,Minidoka County,record,record
directories0948,Rupert,phone book,1972,1972,Rupert; Minidoka; Paul; Norland; Albion; Almo; Burley; Declo; Elba; Oakley; Malta; Heyburn; Declo,,record,record
directories0949,Rupert,directory,1972,1972,Rupert; Paul; Heyburn; Acequia; Albion; Declo; Hazelton; Burley; Filer,Minidoka County,record,record
